code,code_check,title,value
113446,113446,Сахар:,сухое
113446,113446,Виноград:,неббиоло 100%
113446,113446,Производитель:,Bruno Giacosa
113446,113446,Крепость:,14%
113446,113446,Объем:,1.5 л
113446,113446,Регион:,Пьемонт
113446,113446,Год:,2014
113446,113446,Потенциал хранения:,20-25 лет.
113446,113446,Аппелласьон:,Barolo DOCG
113446,113446,Категория:,Denominazione di Origine Controllata e Garantita (DOCG)
113446,113446,Декантация:,аэрация
113446,113446,Выдержка в емкости:,Бочка
113857,113857,price,169 730 ₽
113857,113857,rating,0.0
113857,113857,"Страна, регион:","Италия##, Тоскана"
113857,113857,Вино:,красное
113857,113857,Сахар:,сухое
113857,113857,Виноград:,каберне совиньон 53%##мерло 23%##каберне фран 17%##пти вердо 7%
113857,113857,Производитель:,Ornellaia
113857,113857,Крепость:,14%
113857,113857,Объем:,1.5 л
113857,113857,Регион:,Тоскана
113857,113857,Год:,2015
113857,113857,Потенциал хранения:,25 лет и более.
113857,113857,Аппелласьон:,Bolgheri Superiore DOC
113857,113857,Категория:,Denominazione di Origine Controllata (DOC)
113857,113857,Декантация:,аэрация
113857,113857,Выдержка в емкости:,Бочка
113876,113876,price,2 249 990 ₽
113876,113876,rating,4.7
113876,113876,"Страна, регион:","Италия##, Тоскана"
113876,113876,Вино:,красное
113876,113876,Сахар:,сухое
113876,113876,Виноград:,каберне совиньон 53%##мерло 23%##каберне фран 17%##пти вердо 7%
113876,113876,Производитель:,Ornellaia
113876,113876,Крепость:,14%
113876,113876,Объем:,3 л
113876,113876,Регион:,Тоскана
113876,113876,Год:,2015
113876,113876,Потенциал хранения:,25 лет и более.
113876,113876,Аппелласьон:,Bolgheri Superiore DOC
113876,113876,Категория:,Denominazione di Origine Controllata (DOC)
113876,113876,Декантация:,аэрация
113876,113876,Выдержка в емкости:,Бочка
121245,121245,price,189 990 ₽
121245,121245,rating,5.0
121245,121245,"Страна, регион:","Испания##, Кастилья и Леон"
121245,121245,Вино:,красное
121245,121245,Сахар:,сухое
121245,121245,Виноград:,тинто фино (темпранильо) 100%
121245,121245,Производитель:,Dominio de Pingus
121245,121245,Крепость:,14%
121245,121245,Объем:,0.75 л
121245,121245,Регион:,Кастилья и Леон
121245,121245,Год:,2018
121245,121245,Потенциал хранения:,20-30 лет.
121245,121245,Аппелласьон:,Ribera del Duero DO
121245,121245,Категория:,Denominacion de Origen (DO)
121245,121245,Декантация:,аэрация
121245,121245,Выдержка в емкости:,Бочка
102425,102425,price,164 990 ₽
102425,102425,rating,5.0
102425,102425,"Страна, регион:","Испания##, Кастилья и Леон"
102425,102425,Вино:,красное
102425,102425,Сахар:,сухое
102425,102425,Виноград:,тинто фино (темпранильо) 100%
102425,102425,Производитель:,Dominio de Pingus
102425,102425,Крепость:,14%
102425,102425,Объем:,0.75 л
102425,102425,Регион:,Кастилья и Леон
102425,102425,Год:,2015
102425,102425,Потенциал хранения:,20-30 лет.
102425,102425,Аппелласьон:,Ribera del Duero DO
102425,102425,Категория:,Denominacion de Origen (DO)
102425,102425,Декантация:,аэрация
102425,102425,Выдержка в емкости:,Бочка
101769,101769,price,96 590 ₽
101769,101769,rating,0.0
101769,101769,"Страна, регион:","Франция##, Бургундия"
101769,101769,Вино:,белое
101769,101769,Сахар:,сухое
101769,101769,Виноград:,шардоне 100%
101769,101769,Производитель:,Domaine Comte Georges de Vogue
101769,101769,Крепость:,12%
101769,101769,Объем:,0.75 л
101769,101769,Регион:,Бургундия
101769,101769,Год:,2013
101769,101769,Потенциал хранения:,10-15 лет.
101769,101769,Аппелласьон:,Bourgogne AOC
101769,101769,Категория:,Appellation d'Origine Controlee (AOC)
101769,101769,Декантация:,не рекомендуется
101769,101769,Выдержка в емкости:,Бочка
93217,93217,price,319 990 ₽
93217,93217,rating,5.0
93217,93217,"Страна, регион:","Португалия##, Дору"
93217,93217,Виноград:,турига насьонал##турига франка##тинта баррока##тинта рориш
93217,93217,Производитель:,Quinta do Noval
93217,93217,Крепость:,19%
93217,93217,Объем:,0.75 л
93217,93217,Подарочная упаковка:,"
                        Да                                            "
93217,93217,Регион:,Дору
93217,93217,Год:,2004
93217,93217,Потенциал хранения:,25-80 и более лет.
93217,93217,Аппелласьон:,Porto DOC
93217,93217,Категория:,Denominacao de Origem Controlada (DOC)
93217,93217,Декантация:,декантация
93217,93217,Выдержка в емкости:,Бочка
135501,135501,price,5 690 ₽
135501,135501,rating,4.8
135501,135501,"Страна, регион:","Португалия##, Дору"
135501,135501,Сахар:,сладкое
135501,135501,Виноград:,тинта баррока##тинта као##тинта рориш##турига насьонал##турига франка
135501,135501,Производитель:,Warre`s
135501,135501,Крепость:,20%
135501,135501,Объем:,0.75 л
135501,135501,Подарочная упаковка:,"
                        Да                                            "
135501,135501,Регион:,Дору
135501,135501,Год:,2009
135501,135501,Потенциал хранения:,20-25 и более лет.
135501,135501,Аппелласьон:,Porto DOC
135501,135501,Категория:,Denominacao de Origem Controlada (DOC)
135501,135501,Декантация:,декантация
135501,135501,Выдержка в емкости:,Бочка
135500,135500,price,7 990 ₽
135500,135500,rating,5.0
135500,135500,"Страна, регион:","Португалия##, Дору"
135500,135500,Сахар:,сладкое
135500,135500,Виноград:,тинта баррока##тинта као##тинта рориш##турига насьонал##турига франка
135500,135500,Производитель:,Warre`s
135500,135500,Крепость:,20%
135500,135500,Объем:,0.75 л
135500,135500,Подарочная упаковка:,"
                        Да                                            "
135500,135500,Регион:,Дору
135500,135500,Год:,2006
135500,135500,Потенциал хранения:,20-30 и более лет.
135500,135500,Аппелласьон:,Porto DOC
135500,135500,Категория:,Denominacao de Origem Controlada (DOC)
135500,135500,Декантация:,декантация
135500,135500,Выдержка в емкости:,Бочка
135142,135142,price,6 490 ₽
135142,135142,rating,4.9
135142,135142,"Страна, регион:","Португалия##, Дору"
135142,135142,Виноград:,тинта баррока##тинта као##тинта рориш##турига насьонал##турига франка
135142,135142,Производитель:,Warre`s
135142,135142,Крепость:,20%
135142,135142,Объем:,0.5 л
135142,135142,Подарочная упаковка:,"
                        Да                                            "
135142,135142,Регион:,Дору
135142,135142,Потенциал хранения:,5 лет.
135142,135142,Аппелласьон:,Porto DOC
135142,135142,Категория:,Denominacao de Origem Controlada (DOC)
135142,135142,Декантация:,декантация
135142,135142,Выдержка в емкости:,Бочка
121499,121499,price,6 290 ₽
121499,121499,rating,0.0
121499,121499,"Страна, регион:","Франция##, Бордо"
121499,121499,Вино:,красное
121499,121499,Сахар:,сухое
121499,121499,Виноград:,каберне совиньон 67%##мерло 23%##каберне фран 10%
121499,121499,Производитель:,Chateau Grand-Puy-Lacoste
121499,121499,Крепость:,13%
121499,121499,Объем:,0.75 л
121499,121499,Регион:,Бордо
121499,121499,Год:,2014
121499,121499,Потенциал хранения:,10-15 лет.
121499,121499,Аппелласьон:,Pauillac AOC
121499,121499,Категория:,Appellation d'Origine Controlee (AOC)
121499,121499,Декантация:,аэрация
121499,121499,Выдержка в емкости:,Бочка
135141,135141,price,4 990 ₽
135141,135141,rating,5.0
135141,135141,"Страна, регион:","Португалия##, Дору"
135141,135141,Виноград:,тинта баррока##тинта као##тинта рориш##турига насьонал##турига франка
135141,135141,Производитель:,Graham`s
135141,135141,Крепость:,20%
135141,135141,Объем:,0.75 л
135141,135141,Регион:,Дору
135141,135141,Потенциал хранения:,5-7 лет.
135141,135141,Аппелласьон:,Porto DOC
135141,135141,Категория:,Denominacao de Origem Controlada (DOC)
135141,135141,Выдержка в емкости:,Бочка
135499,135499,price,8 990 ₽
135499,135499,rating,5.0
135499,135499,"Страна, регион:","Португалия##, Дору"
135499,135499,Виноград:,тинта баррока##тинта као##тинта рориш##турига насьонал##турига франка
135499,135499,Производитель:,Graham`s
135499,135499,Крепость:,20%
135499,135499,Объем:,0.75 л
135499,135499,Подарочная упаковка:,"
                        Да                                            "
135499,135499,Регион:,Дору
135499,135499,Год:,2010
135499,135499,Потенциал хранения:,20-30 лет.
135499,135499,Аппелласьон:,Porto DOC
135499,135499,Категория:,Denominacao de Origem Controlada (DOC)
135499,135499,Декантация:,декантация
135499,135499,Выдержка в емкости:,Бочка
131369,131369,price,22 990 ₽
131369,131369,rating,0.0
131369,131369,"Страна, регион:","Франция##, Долина Роны"
131369,131369,Вино:,белое
131369,131369,Сахар:,сухое
131369,131369,Виноград:,вионье
131369,131369,Производитель:,Domaine Georges Vernay
131369,131369,Крепость:,14%
131369,131369,Объем:,0.75 л
131369,131369,Регион:,Долина Роны
131369,131369,Год:,2019
131369,131369,Потенциал хранения:,10-15 лет.
131369,131369,Аппелласьон:,Condrieu AOC
131369,131369,Категория:,Appellation d'Origine Controlee (AOC)
131369,131369,Декантация:,не рекомендуется
131369,131369,Выдержка в емкости:,Бочка
127692,127692,price,47 490 ₽
127692,127692,rating,0.0
127692,127692,"Страна, регион:","Италия##, Венето"
127692,127692,Вино:,красное
127692,127692,Сахар:,сухое
127692,127692,Виноград:,корвина веронезе 70%##рондинелла 20%##кроатина 5%##озелета 5%
127692,127692,Производитель:,Dal Forno Romano
127692,127692,Крепость:,15%
127692,127692,Объем:,1.5 л
127692,127692,Регион:,Венето
127692,127692,Год:,2011
127692,127692,Потенциал хранения:,25 лет и более.
127692,127692,Аппелласьон:,Valpolicella Superiore DOC
127692,127692,Категория:,Denominazione di Origine Controllata (DOC)
127692,127692,Декантация:,аэрация
127692,127692,Выдержка в емкости:,Бочка
135155,135155,price,3 290 ₽
135155,135155,rating,4.9
135155,135155,"Страна, регион:","Португалия##, Дору"
135155,135155,Сахар:,сладкое
135155,135155,Виноград:,тинта баррока##тинта као##тинта рориш##турига насьонал##турига франка
135155,135155,Производитель:,Graham`s
135155,135155,Крепость:,20%
135155,135155,Объем:,0.75 л
135155,135155,Регион:,Дору
135155,135155,Год:,2017
135155,135155,Потенциал хранения:,15-20 лет.
135155,135155,Аппелласьон:,Porto DOC
135155,135155,Категория:,Denominacao de Origem Controlada (DOC)
135155,135155,Декантация:,аэрация
135155,135155,Выдержка в емкости:,Бочка
127803,127803,price,9 990 ₽
127803,127803,rating,5.0
127803,127803,"Страна, регион:","Италия##, Пьемонт"
127803,127803,Вино:,красное
127803,127803,Сахар:,сухое
127803,127803,Виноград:,барбера 100%
127803,127803,Производитель:,Vietti
127803,127803,Крепость:,15%
127803,127803,Объем:,0.75 л
127803,127803,Регион:,Пьемонт
127803,127803,Год:,2018
127803,127803,Потенциал хранения:,13-15 лет.
127803,127803,Аппелласьон:,Barbera d'Asti DOCG
127803,127803,Категория:,Denominazione di Origine Controllata e Garantita (DOCG)
127803,127803,Декантация:,аэрация
127803,127803,Выдержка в емкости:,Бочка
127698,127698,price,17 990 ₽
127698,127698,rating,0.0
127698,127698,"Страна, регион:","Южная Африка##, Свортленд"
127698,127698,Вино:,красное
127698,127698,Сахар:,сухое
127698,127698,Виноград:,сира 100%
127698,127698,Производитель:,Mullineux
127698,127698,Крепость:,13%
127698,127698,Объем:,0.75 л
127698,127698,Регион:,Свортленд
127698,127698,Год:,2018
127698,127698,Потенциал хранения:,20-25 лет.
127698,127698,Аппелласьон:,Swartland WO
127698,127698,Категория:,Wine of Origin (WO)
127698,127698,Декантация:,аэрация
127698,127698,Выдержка в емкости:,Бочка
127696,127696,price,399 990 ₽
127696,127696,rating,0.0
127696,127696,"Страна, регион:","Италия##, Венето"
127696,127696,Вино:,красное
127696,127696,Сахар:,полусухое
127696,127696,Виноград:,корвина веронезе 60%##рондинелла 20%##озелета 10%##кроатина 10%
127696,127696,Производитель:,Dal Forno Romano
127696,127696,Крепость:,17%
127696,127696,Объем:,3 л
127696,127696,Регион:,Венето
127696,127696,Год:,2011
127696,127696,Потенциал хранения:,25-30 лет и более.
127696,127696,Аппелласьон:,Amarone della Valpolicella DOCG
127696,127696,Категория:,Denominazione di Origine Controllata e Garantita (DOCG)
127696,127696,Декантация:,аэрация
127696,127696,Выдержка в емкости:,Бочка
127695,127695,price,64 990 ₽
127695,127695,rating,0.0
127695,127695,"Страна, регион:","Италия##, Венето"
127695,127695,Вино:,красное
127695,127695,Сахар:,сухое
127695,127695,Виноград:,корвина веронезе 60%##рондинелла 20%##озелета 10%##кроатина 10%
127695,127695,Производитель:,Dal Forno Romano
127695,127695,Крепость:,16%
127695,127695,Объем:,0.75 л
127695,127695,Регион:,Венето
127695,127695,Год:,2013
127695,127695,Потенциал хранения:,25-30 лет и более.
127695,127695,Аппелласьон:,Amarone della Valpolicella DOCG
127695,127695,Категория:,Denominazione di Origine Controllata e Garantita (DOCG)
127695,127695,Декантация:,декантация
127695,127695,Выдержка в емкости:,Бочка
127689,127689,price,19 990 ₽
127689,127689,rating,5.0
127689,127689,"Страна, регион:","Италия##, Венето"
127689,127689,Вино:,красное
127689,127689,Сахар:,сухое
127689,127689,Виноград:,корвина веронезе 70%##рондинелла 20%##кроатина 5%##озелета 5%
127689,127689,Производитель:,Dal Forno Romano
127689,127689,Крепость:,14%
127689,127689,Объем:,0.75 л
127689,127689,Регион:,Венето
127689,127689,Год:,2014
127689,127689,Потенциал хранения:,25 лет и более.
127689,127689,Аппелласьон:,Valpolicella Superiore DOC
127689,127689,Категория:,Denominazione di Origine Controllata (DOC)
127689,127689,Декантация:,аэрация
127689,127689,Выдержка в емкости:,Бочка
124012,124012,price,29 990 ₽
124012,124012,rating,0.0
124012,124012,"Страна, регион:","Франция##, Долина Роны"
124012,124012,Вино:,белое
124012,124012,Сахар:,сухое
124012,124012,Виноград:,вионье 100%
124012,124012,Производитель:,Chateau-Grillet
124012,124012,Крепость:,15%
124012,124012,Объем:,0.75 л
124012,124012,Регион:,Долина Роны
124012,124012,Год:,2017
124012,124012,Потенциал хранения:,7-10 лет.
124012,124012,Аппелласьон:,Condrieu AOC
124012,124012,Категория:,Appellation d'Origine Controlee (AOC)
124012,124012,Декантация:,не рекомендуется
124012,124012,Выдержка в емкости:,Бочка
125798,125798,price,41 490 ₽
125798,125798,rating,0.0
125798,125798,"Страна, регион:","Франция##, Долина Роны"
125798,125798,Вино:,белое
125798,125798,Сахар:,сухое
125798,125798,Виноград:,марсан 95%##руссан 5%
125798,125798,Производитель:,Domaine Marc Sorrel
125798,125798,Крепость:,15%
125798,125798,Объем:,0.75 л
125798,125798,Регион:,Долина Роны
125798,125798,Год:,2018
125798,125798,Потенциал хранения:,15-20 лет.
125798,125798,Аппелласьон:,Hermitage AOC
125798,125798,Категория:,Appellation d'Origine Controlee (AOC)
125798,125798,Декантация:,не рекомендуется
125798,125798,Выдержка в емкости:,Бочка
125797,125797,price,41 490 ₽
125797,125797,rating,0.0
125797,125797,"Страна, регион:","Франция##, Долина Роны"
125797,125797,Вино:,красное
125797,125797,Сахар:,сухое
125797,125797,Виноград:,сира 90%##марсан 10%
125797,125797,Производитель:,Domaine Marc Sorrel
125797,125797,Крепость:,14%
125797,125797,Объем:,0.75 л
125797,125797,Регион:,Долина Роны
125797,125797,Год:,2018
125797,125797,Потенциал хранения:,15-25 лет.
125797,125797,Аппелласьон:,Hermitage AOC
125797,125797,Категория:,Appellation d'Origine Controlee (AOC)
125797,125797,Декантация:,аэрация
125797,125797,Выдержка в емкости:,Бочка
127759,127759,price,219 990 ₽
127759,127759,rating,0.0
127759,127759,"Страна, регион:","Франция##, Бургундия"
127759,127759,Вино:,красное
127759,127759,Сахар:,сухое
127759,127759,Виноград:,пино нуар 100%
127759,127759,Производитель:,Domaine des Lambrays
127759,127759,Крепость:,13%
127759,127759,Объем:,1.5 л
127759,127759,Регион:,Бургундия
127759,127759,Год:,2017
127759,127759,Потенциал хранения:,20-25 лет и более.
127759,127759,Аппелласьон:,Clos des Lambrays Grand Cru AOC
127759,127759,Категория:,Appellation d'Origine Controlee (AOC)
127759,127759,Декантация:,аэрация
127759,127759,Выдержка в емкости:,Бочка
118978,118978,price,317 390 ₽
118978,118978,rating,0.0
118978,118978,"Страна, регион:","Франция##, Бургундия"
118978,118978,Вино:,красное
118978,118978,Сахар:,сухое
118978,118978,Виноград:,пино нуар 100%
118978,118978,Производитель:,Domaine Trapet Pere et Fils
118978,118978,Крепость:,13%
118978,118978,Объем:,1.5 л
118978,118978,Регион:,Бургундия
118978,118978,Год:,2016
118978,118978,Потенциал хранения:,20-25 лет.
118978,118978,Аппелласьон:,Chambertin Grand Cru AOC
118978,118978,Категория:,Appellation d'Origine Controlee (AOC)
118978,118978,Декантация:,декантация
118978,118978,Выдержка в емкости:,Бочка
136221,136221,price,2 990 ₽
136221,136221,rating,4.7
136221,136221,"Страна, регион:","Франция##, Юго-Запад"
136221,136221,Вино:,красное
136221,136221,Сахар:,сухое
136221,136221,Виноград:,мальбек
136221,136221,Производитель:,Clos Triguedina
136221,136221,Крепость:,14%
136221,136221,Объем:,0.75 л
136221,136221,Регион:,Юго-Запад
136221,136221,Год:,2018
136221,136221,Потенциал хранения:,7-10 лет.
136221,136221,Аппелласьон:,Cahors AOC
136221,136221,Категория:,Appellation d'Origine Controlee (AOC)
136221,136221,Выдержка в емкости:,Бочка
125841,125841,price,16 490 ₽
125841,125841,rating,0.0
125841,125841,"Страна, регион:","Франция##, Бургундия"
125841,125841,Вино:,красное
125841,125841,Сахар:,сухое
125841,125841,Виноград:,пино нуар 100%
125841,125841,Производитель:,Domaine Alain Gras
125841,125841,Крепость:,12%
125841,125841,Объем:,1.5 л
125841,125841,Регион:,Бургундия
125841,125841,Год:,2019
125841,125841,Потенциал хранения:,10-12 лет.
125841,125841,Аппелласьон:,Saint-Romain AOC
125841,125841,Категория:,Appellation d'Origine Controlee (AOC)
125841,125841,Декантация:,аэрация
125841,125841,Выдержка в емкости:,Бочка
125814,125814,price,11 490 ₽
125814,125814,rating,3.0
125814,125814,"Страна, регион:","Италия##, Тоскана"
125814,125814,Вино:,красное
125814,125814,Сахар:,сухое
125814,125814,Виноград:,каберло 100%
125814,125814,Производитель:,Podere Il Carnasciale
125814,125814,Крепость:,13%
125814,125814,Объем:,0.75 л
125814,125814,Регион:,Тоскана
125814,125814,Год:,2018
125814,125814,Потенциал хранения:,10-15 лет.
125814,125814,Аппелласьон:,Toscana IGT
125814,125814,Категория:,Indicazione Geografica Tipica (IGT)
125814,125814,Декантация:,аэрация
125814,125814,Выдержка в емкости:,Бочка
125809,125809,price,6 790 ₽
125809,125809,rating,0.0
125809,125809,"Страна, регион:","Франция##, Бургундия"
125809,125809,Вино:,красное
125809,125809,Сахар:,сухое
125809,125809,Виноград:,пино нуар 100%
125809,125809,Производитель:,Domaine Thierry et Pascale Matrot
125809,125809,Крепость:,13%
125809,125809,Объем:,0.75 л
125809,125809,Регион:,Бургундия
125809,125809,Год:,2017
125809,125809,Потенциал хранения:,7-10 лет.
125809,125809,Аппелласьон:,Maranges AOC
125809,125809,Категория:,Appellation d'Origine Controlee (AOC)
125809,125809,Декантация:,аэрация
125809,125809,Выдержка в емкости:,Бочка
125808,125808,price,5 990 ₽
125808,125808,rating,4.3
125808,125808,"Страна, регион:","Франция##, Бургундия"
125808,125808,Вино:,красное
125808,125808,Сахар:,сухое
125808,125808,Виноград:,пино нуар 100%
125808,125808,Производитель:,Domaine Thierry et Pascale Matrot
125808,125808,Крепость:,12%
125808,125808,Объем:,0.75 л
125808,125808,Регион:,Бургундия
125808,125808,Год:,2017
125808,125808,Потенциал хранения:,5-7 лет.
125808,125808,Аппелласьон:,Bourgogne AOC
125808,125808,Категория:,Appellation d'Origine Controlee (AOC)
125808,125808,Декантация:,не рекомендуется
125808,125808,Выдержка в емкости:,Бочка
121239,121239,price,13 640 ₽
121239,121239,rating,3.0
121239,121239,"Страна, регион:","Италия##, Тоскана"
121239,121239,Вино:,красное
121239,121239,Сахар:,сухое
121239,121239,Виноград:,каберло 100%
121239,121239,Производитель:,Podere Il Carnasciale
121239,121239,Крепость:,13%
121239,121239,Объем:,0.75 л
121239,121239,Регион:,Тоскана
121239,121239,Год:,2017
121239,121239,Потенциал хранения:,10-15 лет.
121239,121239,Аппелласьон:,Toscana IGT
121239,121239,Категория:,Indicazione Geografica Tipica (IGT)
121239,121239,Декантация:,аэрация
121239,121239,Выдержка в емкости:,Бочка
125796,125796,price,24 990 ₽
125796,125796,rating,0.0
125796,125796,"Страна, регион:","Франция##, Долина Роны"
125796,125796,Вино:,красное
125796,125796,Сахар:,сухое
125796,125796,Виноград:,сира 100%
125796,125796,Производитель:,Domaine Marc Sorrel
125796,125796,Крепость:,13%
125796,125796,Объем:,0.75 л
125796,125796,Регион:,Долина Роны
125796,125796,Год:,2018
125796,125796,Потенциал хранения:,10-15 лет.
125796,125796,Аппелласьон:,Hermitage AOC
125796,125796,Категория:,Appellation d'Origine Controlee (AOC)
125796,125796,Декантация:,аэрация
125796,125796,Выдержка в емкости:,Бочка
101234,101234,price,10 990 ₽
101234,101234,rating,5.0
101234,101234,"Страна, регион:","Франция##, Бордо"
101234,101234,Вино:,красное
101234,101234,Сахар:,сухое
101234,101234,Виноград:,каберне совиньон##мерло##пти вердо
101234,101234,Производитель:,Chateau La Lagune
101234,101234,Крепость:,13%
101234,101234,Объем:,0.75 л
101234,101234,Регион:,Бордо
101234,101234,Год:,2014
101234,101234,Потенциал хранения:,15-20 лет.
101234,101234,Аппелласьон:,Haut-Medoc AOC
101234,101234,Категория:,3-eme Grand Cru Classe
101234,101234,Декантация:,аэрация
101234,101234,Выдержка в емкости:,Бочка
90694,90694,price,11 790 ₽
90694,90694,rating,4.7
90694,90694,"Страна, регион:","Франция##, Бордо"
90694,90694,Вино:,красное
90694,90694,Сахар:,сухое
90694,90694,Виноград:,каберне совиньон##мерло##каберне фран##пти вердо
90694,90694,Производитель:,Chateau Giscours
90694,90694,Крепость:,13%
90694,90694,Объем:,0.75 л
90694,90694,Регион:,Бордо
90694,90694,Год:,2013
90694,90694,Потенциал хранения:,15-20 лет.
90694,90694,Аппелласьон:,Margaux AOC
90694,90694,Категория:,3-eme Grand Cru Classe
90694,90694,Декантация:,аэрация
90694,90694,Выдержка в емкости:,Бочка
107628,107628,price,7 290 ₽
107628,107628,rating,5.0
107628,107628,"Страна, регион:","Италия##, Марке"
107628,107628,Вино:,красное
107628,107628,Сахар:,сухое
107628,107628,Виноград:,монтепульчано 50%##каберне совиньон 40%##мерло 10%
107628,107628,Производитель:,Umani Ronchi
107628,107628,Крепость:,14%
107628,107628,Объем:,0.75 л
107628,107628,Регион:,Марке
107628,107628,Год:,2013
107628,107628,Потенциал хранения:,10-15 лет.
107628,107628,Аппелласьон:,Marche IGT
107628,107628,Категория:,Indicazione Geografica Tipica (IGT)
107628,107628,Декантация:,аэрация
107628,107628,Выдержка в емкости:,Бочка
92212,92212,price,3 490 ₽
92212,92212,rating,0.0
92212,92212,"Страна, регион:","Франция##, Бордо"
92212,92212,Вино:,красное
92212,92212,Сахар:,сухое
92212,92212,Виноград:,каберне совиньон##мерло##пти вердо
92212,92212,Производитель:,Chateau Lanessan
92212,92212,Крепость:,13%
92212,92212,Объем:,0.75 л
92212,92212,Регион:,Бордо
92212,92212,Год:,2013
92212,92212,Потенциал хранения:,10-15 лет.
92212,92212,Аппелласьон:,Haut-Medoc AOC
92212,92212,Категория:,Appellation d'Origine Controlee (AOC)
92212,92212,Декантация:,аэрация
92212,92212,Выдержка в емкости:,Бочка
93728,93728,price,7 690 ₽
93728,93728,rating,0.0
93728,93728,"Страна, регион:","Франция##, Бордо"
93728,93728,Вино:,красное
93728,93728,Сахар:,сухое
93728,93728,Виноград:,каберне совиньон 53%##мерло 43%##каберне фран 4%
93728,93728,Производитель:,Chateau Pedesclaux
93728,93728,Крепость:,13%
93728,93728,Объем:,0.75 л
93728,93728,Регион:,Бордо
93728,93728,Год:,2013
93728,93728,Потенциал хранения:,15-20 лет.
93728,93728,Аппелласьон:,Pauillac AOC
93728,93728,Категория:,5-eme Grand Cru Classe
93728,93728,Декантация:,аэрация
93728,93728,Выдержка в емкости:,Бочка
124400,124400,price,80 030 ₽
124400,124400,rating,0.0
124400,124400,"Страна, регион:","Испания##, Риоха"
124400,124400,Вино:,красное
124400,124400,Сахар:,сухое
124400,124400,Виноград:,гарнача
124400,124400,Производитель:,Bodegas Palacios Remondo
124400,124400,Крепость:,13%
124400,124400,Объем:,0.75 л
124400,124400,Регион:,Риоха
124400,124400,Год:,2016
124400,124400,Потенциал хранения:,10-15 лет.
124400,124400,Аппелласьон:,Rioja DOCa
124400,124400,Категория:,Denominacion de Origen Calificada (DOCa)
124400,124400,Декантация:,не рекомендуется
124400,124400,Выдержка в емкости:,Бочка
137060,137060,price,3 690 ₽
137060,137060,rating,3.5
137060,137060,"Страна, регион:","Франция##, Бордо"
137060,137060,Вино:,красное
137060,137060,Сахар:,сухое
137060,137060,Виноград:,каберне совиньон##каберне фран##мерло
137060,137060,Производитель:,Chateau Cantemerle
137060,137060,Крепость:,13%
137060,137060,Объем:,0.75 л
137060,137060,Регион:,Бордо
137060,137060,Год:,2012
137060,137060,Потенциал хранения:,8-10 лет.
137060,137060,Аппелласьон:,Haut-Medoc AOC
137060,137060,Категория:,Appellation d'Origine Controlee (AOC)
137060,137060,Декантация:,аэрация
137060,137060,Выдержка в емкости:,Бочка
137052,137052,price,36 990 ₽
137052,137052,rating,0.0
137052,137052,"Страна, регион:","Франция##, Бордо"
137052,137052,Вино:,красное
137052,137052,Сахар:,сухое
137052,137052,Виноград:,каберне совиньон##каберне фран##мерло##пти вердо
137052,137052,Производитель:,Chateau Leoville-Poyferre
137052,137052,Крепость:,14%
137052,137052,Объем:,0.75 л
137052,137052,Регион:,Бордо
137052,137052,Год:,2010
137052,137052,Потенциал хранения:,25-35 лет.
137052,137052,Аппелласьон:,Saint-Julien AOC
137052,137052,Категория:,2-eme Grand Cru Classe
137052,137052,Декантация:,аэрация
137052,137052,Выдержка в емкости:,Бочка
93918,93918,price,22 990 ₽
93918,93918,rating,0.0
93918,93918,"Страна, регион:","Франция##, Бордо"
93918,93918,Вино:,красное
93918,93918,Сахар:,сухое
93918,93918,Виноград:,мерло##каберне фран
93918,93918,Производитель:,Chateau Lafleur
93918,93918,Крепость:,13%
93918,93918,Объем:,0.75 л
93918,93918,Регион:,Бордо
93918,93918,Год:,2013
93918,93918,Потенциал хранения:,15-20 лет.
93918,93918,Аппелласьон:,Pomerol AOC
93918,93918,Категория:,Appellation d'Origine Controlee (AOC)
93918,93918,Декантация:,аэрация
93918,93918,Выдержка в емкости:,Бочка
137051,137051,price,21 990 ₽
137051,137051,rating,0.0
137051,137051,"Страна, регион:","Франция##, Бордо"
137051,137051,Вино:,красное
137051,137051,Сахар:,сухое
137051,137051,Виноград:,каберне совиньон##каберне фран##мерло##пти вердо
137051,137051,Производитель:,Chateau Leoville-Poyferre
137051,137051,Крепость:,13%
137051,137051,Объем:,0.75 л
137051,137051,Регион:,Бордо
137051,137051,Год:,2008
137051,137051,Потенциал хранения:,25-35 лет.
137051,137051,Аппелласьон:,Saint-Julien AOC
136976,136976,price,6 690 ₽
137051,137051,Категория:,2-eme Grand Cru Classe
137051,137051,Декантация:,аэрация
137051,137051,Выдержка в емкости:,Бочка
136976,136976,rating,4.8
136976,136976,"Страна, регион:","Франция##, Бордо"
136976,136976,Вино:,красное
136976,136976,Сахар:,сухое
136976,136976,Виноград:,каберне совиньон##каберне фран##мерло
136976,136976,Производитель:,Chateau Potensac
136976,136976,Крепость:,13%
136976,136976,Объем:,0.75 л
136976,136976,Регион:,Бордо
136976,136976,Год:,2012
136976,136976,Потенциал хранения:,15-20 лет.
136976,136976,Аппелласьон:,Medoc AOC
136976,136976,Категория:,Appellation d'Origine Controlee (AOC)
136976,136976,Декантация:,аэрация
136976,136976,Выдержка в емкости:,Бочка
93915,93915,price,109 990 ₽
93915,93915,rating,0.0
93915,93915,"Страна, регион:","Франция##, Бордо"
93915,93915,Вино:,красное
93915,93915,Сахар:,сухое
